T_months,phi_rad,phi_over_pi,auc_true,auc_nn
4.534878508128581953e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.638122795068720272e-01,6.976660681053049595e-01
5.094138014816379512e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.638658625108659672e-01,7.035957649636608302e-01
5.722367659350217073e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.688040870949722771e-01,7.056283718085440970e-01
6.428073117284320848e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.579762128802339793e-01,7.007094707119407850e-01
7.220809018385463407e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.785421912946847156e-01,7.088892803373152418e-01
8.111308307896870629e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.739315324963182974e-01,6.976499185239618539e-01
9.111627561154891364e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.663390822108906431e-01,7.092333224300322314e-01
1.023531021899026339e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.698934837092732408e-01,7.172387072418831000e-01
1.149756995397735571e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.700676751473438664e-01,7.145878888221746106e-01
1.291549665014884107e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.754413783266271842e-01,7.306260567240507875e-01
1.450828778495939497e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.748250804305161221e-01,7.339897438022947584e-01
1.629750834620644406e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.641129604404336417e-01,7.060044796884942242e-01
1.830738280295367781e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.719648308793437552e-01,7.170821589880541636e-01
2.056512308348651619e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.620186491257942007e-01,7.166113006742123037e-01
2.310129700083159321e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.684421684425604138e-01,7.168771619901959102e-01
2.595024211399735936e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.789965266264589072e-01,7.269762513405086946e-01
2.915053062825175623e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.682062725347336141e-01,6.856781311891170239e-01
3.274549162877728570e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.623962506086433555e-01,7.293925741051078271e-01
3.678379771828632183e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.733564953802861686e-01,7.163746112898455864e-01
4.132012400115336881e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.821065812624528046e-01,7.256924062988221458e-01
4.641588833612779297e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.773438550189538665e-01,7.277364018658086797e-01
5.214008287999684299e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.663815565433249599e-01,7.200851409662415437e-01
5.857020818056667189e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.738980197812767026e-01,7.295178967233338918e-01
6.579332246575678944e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.693792175611853246e-01,7.304887386075438194e-01
7.390722033525778834e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.638047181421968590e-01,7.299712052031148701e-01
8.302175681319743816e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.724414769044182227e-01,7.316802136449584992e-01
9.326033468832198636e+00,2.912014714116000214e+00,9.269230722157878466e-01,7.686953341339044510e-01,7.159395527704840445e-01
1.047615752789665144e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.617881675284754461e-01,7.340614367414364239e-01
1.176811952434997899e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.725333334826935960e-01,7.304564861199482895e-01
1.321941148466028793e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.832795262889046262e-01,7.460772853617954059e-01
1.484968262254465010e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.570705294224834292e-01,7.120028356051033569e-01
1.668100537200059108e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.785569406233102674e-01,7.463463205839389047e-01
1.873817422860383175e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.686970144371656488e-01,7.444956999172543943e-01
2.104904144512019570e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.929480846036426334e-01,7.631963083363952904e-01
2.364489412645407285e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.678783333482693818e-01,7.414981322495750593e-01
2.656087782946686815e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.643374676261572853e-01,7.190461534497747387e-01
2.983647240283340452e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.862110020283126222e-01,7.608775365111228872e-01
3.351602650938841066e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.869092613834943739e-01,7.621177403431104169e-01
3.764935806792467332e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.624264960673434732e-01,7.116844181371186906e-01
4.229242874389498752e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.512285817344314109e-01,7.389668954119505972e-01
4.750810162102798273e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.860042313770121414e-01,7.568723469878511079e-01
5.336699231206306848e+01,2.912014714116000214e+00,9.269230722157878466e-01,8.076451371276820446e-01,7.774584423663449817e-01
5.994842503189408944e+01,2.912014714116000214e+00,9.269230722157878466e-01,8.034073189529246095e-01,7.705439477716938823e-01
6.734150657750821267e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.873398857692504027e-01,7.507105349040061881e-01
7.564633275546290747e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.544417883206228082e-01,7.193254571918472617e-01
8.497534359086438371e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.399227545920821214e-01,7.030421050391174598e-01
9.545484566618337396e+01,2.912014714116000214e+00,9.269230722157878466e-01,7.519330955517518067e-01,7.197534677725303531e-01
1.072267222010323167e+02,2.912014714116000214e+00,9.269230722157878466e-01,7.682541611776759760e-01,7.518979492085398064e-01
1.204503540258782408e+02,2.912014714116000214e+00,9.269230722157878466e-01,7.936220729117190453e-01,7.772961530763738969e-01
1.353047774579806060e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.110476578812944037e-01,7.898617409136668988e-01
1.519911082952933157e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.231688988561989273e-01,7.720153800024494029e-01
1.707352647470690385e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.403761377520082565e-01,8.070490495457953717e-01
1.917910261672488730e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.512045720678333982e-01,8.459004614486156370e-01
2.154434690031884543e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.582774352448463429e-01,8.505651700018820316e-01
2.420128264794381039e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.647260657603484946e-01,8.581908529518074147e-01
2.718588242732940330e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.704002631728308126e-01,8.396383912701896879e-01
3.053855508833415797e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.711527589832745999e-01,8.535033202792439155e-01
3.430469286314919373e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.688786552196942070e-01,8.419243505067794953e-01
3.853528593710527161e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.662159346518860659e-01,8.360242456558560908e-01
4.328761281083056929e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.472404566242780488e-01,8.272266445314716554e-01
4.862601580065353346e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.310933957360624458e-01,8.169037947968850188e-01
5.462277217684342077e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.385797068654951003e-01,8.110318817006760828e-01
6.135907273413170060e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.748494261577661746e-01,8.601642757818265261e-01
6.892612104349694846e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.799258090100101626e-01,8.207577570266548772e-01
7.742636826811269657e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.700409583254918866e-01,8.162169708388971046e-01
8.697490026177833897e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.486772092627276054e-01,8.129488743461752431e-01
9.770099572992246522e+02,2.912014714116000214e+00,9.269230722157878466e-01,8.347800744411685292e-01,8.152608782833125067e-01
1.097498765493056680e+03,2.912014714116000214e+00,9.269230722157878466e-01,8.019308924874761768e-01,7.832156747649815509e-01
1.232846739442065882e+03,2.912014714116000214e+00,9.269230722157878466e-01,7.877409181475738542e-01,7.405812467700837454e-01
1.384886371393871741e+03,2.912014714116000214e+00,9.269230722157878466e-01,7.653475165864601637e-01,7.225095851966029104e-01
1.555676143930472335e+03,2.912014714116000214e+00,9.269230722157878466e-01,7.419142873572488472e-01,6.956751887914063293e-01
1.747528400007682876e+03,2.912014714116000214e+00,9.269230722157878466e-01,7.116036702304031625e-01,6.787889811686546038e-01
1.963040650040272340e+03,2.912014714116000214e+00,9.269230722157878466e-01,6.968312841101561572e-01,6.502810493904606082e-01
2.205130739903045651e+03,2.912014714116000214e+00,9.269230722157878466e-01,6.788290750714689459e-01,6.188238119882543131e-01
2.477076355991709079e+03,2.912014714116000214e+00,9.269230722157878466e-01,6.497762582857620206e-01,6.271320247878336973e-01
2.782559402207125913e+03,2.912014714116000214e+00,9.269230722157878466e-01,6.289914670466393298e-01,5.963376203470536208e-01
3.125715849688235267e+03,2.912014714116000214e+00,9.269230722157878466e-01,6.274352261762869976e-01,5.365578913015554008e-01
3.511191734215127326e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.880721619304518644e-01,5.684979358407938888e-01
3.944206059437656222e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.963798613040348640e-01,5.497316555691971196e-01
4.430621457583877600e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.817762523113504392e-01,5.433331541009854826e-01
4.977023564332113892e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.729396308112354452e-01,5.380033721819447168e-01
5.590810182512223037e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.540945629867278788e-01,5.418987818921559008e-01
6.280291441834246143e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.511458174638026453e-01,5.061493031595676317e-01
7.054802310718645458e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.556425890411368362e-01,5.018221955365170794e-01
7.924828983539169712e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.438643166318656297e-01,4.856586116662334751e-01
8.902150854450392217e+03,2.912014714116000214e+00,9.269230722157878466e-01,5.228072229142581850e-01,5.030033087038214834e-01
1.000000000000000000e+04,2.912014714116000214e+00,9.269230722157878466e-01,5.408820583938989124e-01,5.333879525243382380e-01
1.000000000000000056e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.626813420619485973e-01,6.605073750377135067e-01
1.123324032978027381e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.659237672548473430e-01,6.264078607573762003e-01
1.261856883066020396e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.634538148111638112e-01,6.470887532448522661e-01
1.417474162926805059e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.566339306251326224e-01,6.763481073064067095e-01
1.592282793341092129e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.758316754341157973e-01,6.962128391598783050e-01
1.788649529057435017e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.629795025406185260e-01,6.824813075597216949e-01
2.009233002565046777e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.682990626148207269e-01,7.016290166715956067e-01
2.257019719633920340e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.683060638784088292e-01,6.956842437589803030e-01
2.535364493970111432e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.592021808095924529e-01,6.522385093394988953e-01
2.848035868435802032e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.571759217770288597e-01,6.685233084200369325e-01
3.199267137797383587e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.691370671912198809e-01,6.902375874131096989e-01
3.593813663804627523e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.690671479055206650e-01,6.494403843338979465e-01
4.037017258596554692e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.612977056765871664e-01,6.785317080693389347e-01
4.534878508128581953e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.713447056258047052e-01,7.086655666281317378e-01
5.094138014816379512e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.599167764464797026e-01,7.106860846245529606e-01
5.722367659350217073e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.706786520831279130e-01,6.695023651201903458e-01
6.428073117284320848e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.645369569633260198e-01,7.118888083587993076e-01
7.220809018385463407e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.698365400987569052e-01,6.954273907354799888e-01
8.111308307896870629e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.763241909899899484e-01,7.286248155400419924e-01
9.111627561154891364e-01,3.020432623406000161e+00,9.614335645821722176e-01,7.716814197292992672e-01,6.899995444511157761e-01
1.023531021899026339e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.799669951099440501e-01,7.127390884840230090e-01
1.149756995397735571e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.714722219732884634e-01,7.042560307951045706e-01
1.291549665014884107e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.797049611513886536e-01,7.122289764189974060e-01
1.450828778495939497e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.737928141270935534e-01,7.065372758475449988e-01
1.629750834620644406e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.706957351662828692e-01,7.077757993762714417e-01
1.830738280295367781e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.698329927918724502e-01,6.986942270007557854e-01
2.056512308348651619e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.783160038057000962e-01,7.151791688697309857e-01
2.310129700083159321e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.686525797509268232e-01,7.326156758105035749e-01
2.595024211399735936e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.662196873291692301e-01,7.129044116548821641e-01
2.915053062825175623e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.671483349314883737e-01,7.151910243427400671e-01
3.274549162877728570e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.689382313053192419e-01,7.167985144625569349e-01
3.678379771828632183e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.667959379975564094e-01,7.106332017469179085e-01
4.132012400115336881e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.677263592533180026e-01,7.275591765468498728e-01
4.641588833612779297e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.599692392482995107e-01,7.097605642533030279e-01
5.214008287999684299e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.742289461735387679e-01,7.095914604001063442e-01
5.857020818056667189e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.757000516786602962e-01,7.297545394326100388e-01
6.579332246575678944e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.678266173478990320e-01,7.338736628520048377e-01
7.390722033525778834e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.698138560047317336e-01,7.068626479040269750e-01
8.302175681319743816e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.709834404246610484e-01,7.371531480668296332e-01
9.326033468832198636e+00,3.020432623406000161e+00,9.614335645821722176e-01,7.614761912229919272e-01,7.313961023685554563e-01
1.047615752789665144e+01,3.020432623406000161e+00,9.614335645821722176e-01,7.695247504936357785e-01,7.379490517115196990e-01
