injected_period_months,phi_rad,bestfit_period_months,max_ls_power,global_pvalue_conditional,n_null_toys
1.417474162926805059e-01,1.117018429158999959e+00,3.764935806792467332e+01,5.246840681519900074e-02,9.004975124378109541e-01,2.000000000000000000e+02
1.417474162926805059e-01,1.310960399647999930e+00,2.983647240283340452e+01,8.964701910025203724e-02,1.293532338308457652e-01,2.000000000000000000e+02
1.417474162926805059e-01,1.513298605096000005e+00,1.484968262254465010e+01,4.579402561535317329e-02,7.114427860696517225e-01,2.000000000000000000e+02
1.417474162926805059e-01,1.570796326795000031e+00,3.351602650938841066e+01,5.353718793596172476e-02,1.492537313432835792e-02,2.000000000000000000e+02
1.417474162926805059e-01,1.687631551731000101e+00,1.873817422860383175e+01,4.148827709093384081e-02,8.955223880597014408e-02,2.000000000000000000e+02
1.417474162926805059e-01,1.737337002562999944e+00,3.351602650938841066e+01,6.763236308630313220e-02,2.487562189054726494e-02,2.000000000000000000e+02
1.417474162926805059e-01,1.892154948508000034e+00,3.764935806792467332e+01,4.085350599912853514e-02,7.810945273631840768e-01,2.000000000000000000e+02
1.417474162926805059e-01,1.952756727841000073e+00,1.000000000000000000e+04,9.199813065363803000e-02,1.791044776119402882e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.052728374217000162e+00,4.750810162102798273e+01,1.033588038482977089e-01,7.462686567164178442e-02,2.000000000000000000e+02
1.417474162926805059e-01,2.420014265287000033e+00,2.364489412645407285e+01,5.568410222819043798e-02,2.388059701492537268e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.512798025970000015e+00,2.595024211399735936e+00,4.650387327829574174e-02,1.990049751243781195e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.538681563927999818e+00,7.390722033525778834e+00,4.237123919616928025e-02,1.393034825870646809e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.631502027943000144e+00,8.302175681319743816e+00,8.076617418435374368e-03,8.855721393034825528e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.635677408799999899e+00,3.764935806792467332e+01,2.445570151606554499e-01,9.104477611940298143e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.838983169807999918e+00,2.656087782946686815e+01,6.409106063952946242e-02,6.169154228855721067e-01,2.000000000000000000e+02
1.417474162926805059e-01,2.912014714116000214e+00,2.364489412645407285e+01,2.708262631243572027e-01,9.950248756218905283e-03,2.000000000000000000e+02
1.417474162926805059e-01,3.020432623406000161e+00,4.750810162102798273e+01,6.207712546910856138e-02,1.393034825870646809e-01,2.000000000000000000e+02
1.592282793341092129e-01,0.000000000000000000e+00,9.326033468832198636e+00,4.818940393356248297e-02,8.756218905472636926e-01,2.000000000000000000e+02
1.592282793341092129e-01,9.577788161520000010e-01,2.656087782946686815e+01,6.452120801180216692e-02,3.134328358208955390e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.103696963161999944e+00,8.302175681319743816e+00,1.287798247296590703e-01,9.552238805970149071e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.117018429158999959e+00,2.656087782946686815e+01,3.627630035322607638e-01,2.238805970149253810e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.310960399647999930e+00,3.351602650938841066e+01,7.305199405225443199e-02,1.990049751243781057e-02,2.000000000000000000e+02
1.592282793341092129e-01,1.513298605096000005e+00,1.873817422860383175e+01,3.230861489215448162e-02,8.208955223880597396e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.570796326795000031e+00,2.656087782946686815e+01,1.012234386814336168e-01,5.820895522388059851e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.687631551731000101e+00,4.229242874389498752e+01,2.883665541078704597e-02,4.179104477611940149e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.737337002562999944e+00,1.321941148466028793e+01,1.065719053592137644e-01,4.029850746268656692e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.892154948508000034e+00,3.351602650938841066e+01,6.365390191031668199e-02,3.781094527363184077e-01,2.000000000000000000e+02
1.592282793341092129e-01,1.952756727841000073e+00,5.994842503189408944e+01,6.541350446803924357e-02,8.756218905472636926e-01,2.000000000000000000e+02
1.592282793341092129e-01,2.052728374217000162e+00,3.764935806792467332e+01,1.044972021662703143e-01,6.965174129353234045e-02,2.000000000000000000e+02
1.592282793341092129e-01,2.420014265287000033e+00,2.364489412645407285e+01,1.046512557930016490e-01,9.751243781094527385e-01,2.000000000000000000e+02
1.592282793341092129e-01,2.512798025970000015e+00,4.229242874389498752e+01,9.893368164363845751e-02,8.059701492537313383e-01,2.000000000000000000e+02
1.592282793341092129e-01,2.538681563927999818e+00,4.229242874389498752e+01,1.813194279626665906e-01,8.457711442786070011e-01,2.000000000000000000e+02
1.592282793341092129e-01,2.631502027943000144e+00,3.351602650938841066e+01,1.860845366811788859e-01,1.243781094527363212e-01,2.000000000000000000e+02
1.592282793341092129e-01,2.635677408799999899e+00,2.983647240283340452e+01,1.629856389696583974e-01,8.457711442786070011e-02,2.000000000000000000e+02
1.592282793341092129e-01,2.838983169807999918e+00,1.000000000000000000e+04,9.925132465961458705e-02,9.402985074626866169e-01,2.000000000000000000e+02
1.592282793341092129e-01,2.912014714116000214e+00,5.336699231206306848e+01,1.465835757406191431e-01,9.751243781094527385e-01,2.000000000000000000e+02
1.592282793341092129e-01,3.020432623406000161e+00,2.656087782946686815e+01,7.821941590350764417e-02,8.457711442786070011e-02,2.000000000000000000e+02
1.788649529057435017e-01,0.000000000000000000e+00,2.364489412645407285e+01,6.211538745473892120e-02,7.512437810945273853e-01,2.000000000000000000e+02
1.788649529057435017e-01,9.577788161520000010e-01,3.351602650938841066e+01,7.414714368643279818e-02,1.492537313432835792e-02,2.000000000000000000e+02
1.788649529057435017e-01,1.103696963161999944e+00,3.351602650938841066e+01,1.105141118822831892e-01,9.452736318407960192e-02,2.000000000000000000e+02
1.788649529057435017e-01,1.117018429158999959e+00,1.072267222010323167e+02,5.607030508583737971e-02,9.800995024875621686e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.310960399647999930e+00,2.104904144512019570e+01,8.986686886754223502e-02,6.766169154228856009e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.513298605096000005e+00,7.390722033525778834e+00,3.459147058452704399e-02,8.955223880597015240e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.570796326795000031e+00,8.302175681319743816e+00,6.246139407339074134e-02,4.825870646766169392e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.687631551731000101e+00,4.229242874389498752e+01,4.730246834354270152e-02,5.671641791044775838e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.737337002562999944e+00,4.750810162102798273e+01,5.816022355930240695e-02,9.701492537313433084e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.892154948508000034e+00,1.873817422860383175e+01,3.043417824198385579e-02,7.860696517412935069e-01,2.000000000000000000e+02
1.788649529057435017e-01,1.952756727841000073e+00,3.764935806792467332e+01,2.776262938048064746e-02,1.990049751243781057e-02,2.000000000000000000e+02
1.788649529057435017e-01,2.052728374217000162e+00,1.873817422860383175e+01,7.272131885248832306e-02,2.388059701492537268e-01,2.000000000000000000e+02
1.788649529057435017e-01,2.420014265287000033e+00,4.229242874389498752e+01,5.523123537659165722e-02,8.905472636815920939e-01,2.000000000000000000e+02
1.788649529057435017e-01,2.512798025970000015e+00,3.764935806792467332e+01,3.411141453759562042e-02,6.417910447761193682e-01,2.000000000000000000e+02
1.788649529057435017e-01,2.538681563927999818e+00,5.336699231206306848e+01,7.579608578313605516e-02,8.805970149253731227e-01,2.000000000000000000e+02
1.788649529057435017e-01,2.631502027943000144e+00,2.656087782946686815e+01,4.487210703567560272e-02,8.457711442786070011e-02,2.000000000000000000e+02
1.788649529057435017e-01,2.635677408799999899e+00,1.873817422860383175e+01,3.033220670577207664e-02,5.472636815920397524e-01,2.000000000000000000e+02
1.788649529057435017e-01,2.838983169807999918e+00,3.764935806792467332e+01,3.888878260573863654e-02,9.651741293532338783e-01,2.000000000000000000e+02
1.788649529057435017e-01,2.912014714116000214e+00,3.764935806792467332e+01,4.395466684402627583e-02,8.457711442786070011e-02,2.000000000000000000e+02
1.788649529057435017e-01,3.020432623406000161e+00,1.176811952434997899e+01,7.598664678842444176e-02,4.477611940298507620e-01,2.000000000000000000e+02
2.009233002565046777e-01,0.000000000000000000e+00,1.176811952434997899e+01,7.279385280560625449e-02,9.452736318407960192e-02,2.000000000000000000e+02
2.009233002565046777e-01,9.577788161520000010e-01,2.656087782946686815e+01,7.538500699368282099e-02,4.975124378109452641e-03,2.000000000000000000e+02
2.009233002565046777e-01,1.103696963161999944e+00,3.351602650938841066e+01,1.387675618683638645e-01,1.492537313432835792e-02,2.000000000000000000e+02
2.009233002565046777e-01,1.117018429158999959e+00,4.229242874389498752e+01,7.948747157516353190e-02,1.990049751243781057e-02,2.000000000000000000e+02
2.009233002565046777e-01,1.310960399647999930e+00,2.595024211399735936e+00,1.689427692852896526e-02,7.114427860696517225e-01,2.000000000000000000e+02
2.009233002565046777e-01,1.513298605096000005e+00,3.764935806792467332e+01,5.808590886806679759e-02,4.477611940298507204e-02,2.000000000000000000e+02
2.009233002565046777e-01,1.570796326795000031e+00,3.351602650938841066e+01,1.033726547077318814e-01,9.950248756218905283e-03,2.000000000000000000e+02
2.009233002565046777e-01,1.687631551731000101e+00,1.668100537200059108e+01,1.085253618777041740e-01,9.800995024875621686e-01,2.000000000000000000e+02
2.009233002565046777e-01,1.737337002562999944e+00,3.764935806792467332e+01,8.741253856185988991e-02,9.950248756218905283e-03,2.000000000000000000e+02
2.009233002565046777e-01,1.892154948508000034e+00,4.750810162102798273e+01,9.449259950368456284e-02,6.119402985074626766e-01,2.000000000000000000e+02
2.009233002565046777e-01,1.952756727841000073e+00,4.750810162102798273e+01,1.120311132870896453e-01,6.716417910447761708e-01,2.000000000000000000e+02
2.009233002565046777e-01,2.052728374217000162e+00,3.351602650938841066e+01,8.688434774814438044e-02,1.940298507462686617e-01,2.000000000000000000e+02
2.009233002565046777e-01,2.420014265287000033e+00,1.000000000000000000e+04,8.996320286153215717e-02,1.890547263681592038e-01,2.000000000000000000e+02
2.009233002565046777e-01,2.512798025970000015e+00,2.656087782946686815e+01,1.079534066255088409e-01,7.462686567164178442e-02,2.000000000000000000e+02
2.009233002565046777e-01,2.538681563927999818e+00,5.214008287999684299e+00,3.308373989782289332e-02,9.850746268656715987e-01,2.000000000000000000e+02
2.009233002565046777e-01,2.631502027943000144e+00,3.764935806792467332e+01,7.509353720341155336e-02,3.482587064676617022e-02,2.000000000000000000e+02
2.009233002565046777e-01,2.635677408799999899e+00,4.229242874389498752e+01,7.557448821705708975e-02,1.000000000000000000e+00,2.000000000000000000e+02
2.009233002565046777e-01,2.838983169807999918e+00,3.764935806792467332e+01,1.030789042836232211e-01,9.154228855721393554e-01,2.000000000000000000e+02
2.009233002565046777e-01,2.912014714116000214e+00,3.764935806792467332e+01,3.756496360002298252e-02,5.621890547263681537e-01,2.000000000000000000e+02
2.009233002565046777e-01,3.020432623406000161e+00,1.176811952434997899e+01,5.445303830630188191e-02,6.467661691542288260e-02,2.000000000000000000e+02
2.257019719633920340e-01,0.000000000000000000e+00,2.656087782946686815e+01,6.306903149280421172e-02,3.034825870646766233e-01,2.000000000000000000e+02
2.257019719633920340e-01,9.577788161520000010e-01,1.123324032978027381e-01,2.409777368205216069e-02,1.592039800995024845e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.103696963161999944e+00,3.351602650938841066e+01,7.647979241470086176e-02,9.800995024875621686e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.117018429158999959e+00,2.104904144512019570e+01,5.136296584439811741e-02,4.925373134328357994e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.310960399647999930e+00,1.873817422860383175e+01,1.218270710775557764e-01,6.268656716417910779e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.513298605096000005e+00,1.123324032978027381e-01,5.147952553146387111e-02,2.537313432835821003e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.570796326795000031e+00,4.229242874389498752e+01,7.901774523532094363e-02,4.029850746268656692e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.687631551731000101e+00,1.321941148466028793e+01,4.472028876775586276e-02,5.771144278606965550e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.737337002562999944e+00,3.351602650938841066e+01,1.378600492002820255e-01,8.955223880597014408e-02,2.000000000000000000e+02
2.257019719633920340e-01,1.892154948508000034e+00,1.484968262254465010e+01,5.242808736575749196e-02,5.572139303482587236e-01,2.000000000000000000e+02
2.257019719633920340e-01,1.952756727841000073e+00,1.047615752789665144e+01,1.303887525698926297e-01,3.134328358208955390e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.052728374217000162e+00,1.000000000000000000e+04,6.075553447871216706e-02,8.955223880597015240e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.420014265287000033e+00,7.390722033525778834e+00,6.521699387158995387e-02,6.915422885572138911e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.512798025970000015e+00,4.229242874389498752e+01,4.888695553779072445e-02,6.169154228855721067e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.538681563927999818e+00,1.123324032978027381e-01,4.558239272618833104e-02,3.631840796019900619e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.631502027943000144e+00,4.229242874389498752e+01,1.149436365217460926e-01,4.179104477611940149e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.635677408799999899e+00,4.229242874389498752e+01,1.416031610468453661e-01,8.457711442786070011e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.838983169807999918e+00,3.351602650938841066e+01,1.795801088049377991e-01,9.701492537313433084e-01,2.000000000000000000e+02
2.257019719633920340e-01,2.912014714116000214e+00,4.229242874389498752e+01,2.077323342732546319e-01,3.184079601990049690e-01,2.000000000000000000e+02
2.257019719633920340e-01,3.020432623406000161e+00,1.000000000000000000e+04,3.454323120561993837e-02,9.800995024875621686e-01,2.000000000000000000e+02
2.535364493970111432e-01,0.000000000000000000e+00,3.764935806792467332e+01,2.366570322690932093e-01,9.900497512437811398e-01,2.000000000000000000e+02
2.535364493970111432e-01,9.577788161520000010e-01,5.336699231206306848e+01,1.058422605322787841e-01,1.542288557213930267e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.103696963161999944e+00,3.351602650938841066e+01,1.656052796171266772e-01,8.109452736318407684e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.117018429158999959e+00,5.857020818056667189e+00,2.855730293979380149e-02,4.129353233830845848e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.310960399647999930e+00,1.047615752789665144e+01,3.040677268882599482e-02,8.606965174129352913e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.513298605096000005e+00,3.764935806792467332e+01,7.967486344932073195e-02,4.975124378109452641e-03,2.000000000000000000e+02
2.535364493970111432e-01,1.570796326795000031e+00,5.336699231206306848e+01,2.427047444141252341e-01,9.353233830845770758e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.687631551731000101e+00,2.656087782946686815e+01,1.253668452207705453e-01,3.731343283582089776e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.737337002562999944e+00,3.764935806792467332e+01,1.599513635443768067e-01,6.169154228855721067e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.892154948508000034e+00,4.750810162102798273e+01,6.344790033435719623e-02,5.273631840796020320e-01,2.000000000000000000e+02
2.535364493970111432e-01,1.952756727841000073e+00,5.336699231206306848e+01,1.884046431458536175e-01,9.850746268656715987e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.052728374217000162e+00,5.857020818056667189e+00,2.363922355559860966e-02,4.378109452736318463e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.420014265287000033e+00,1.873817422860383175e+01,5.823740241138299772e-02,5.124378109452736307e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.512798025970000015e+00,3.351602650938841066e+01,3.233998420503388788e-02,1.000000000000000000e+00,2.000000000000000000e+02
2.535364493970111432e-01,2.538681563927999818e+00,1.000000000000000000e+04,1.248413608070683828e-01,5.920398009950248452e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.631502027943000144e+00,4.229242874389498752e+01,1.034493961034157056e-01,3.482587064676617161e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.635677408799999899e+00,2.656087782946686815e+01,1.839189945262365289e-01,1.293532338308457652e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.838983169807999918e+00,3.764935806792467332e+01,3.485841911319817465e-02,5.223880597014924909e-01,2.000000000000000000e+02
2.535364493970111432e-01,2.912014714116000214e+00,2.364489412645407285e+01,2.643799359540857652e-02,2.189054726368159232e-01,2.000000000000000000e+02
2.535364493970111432e-01,3.020432623406000161e+00,1.873817422860383175e+01,1.423140876594833071e-01,2.437810945273631846e-01,2.000000000000000000e+02
2.848035868435802032e-01,0.000000000000000000e+00,4.229242874389498752e+01,1.088388554677527514e-01,3.781094527363184077e-01,2.000000000000000000e+02
2.848035868435802032e-01,9.577788161520000010e-01,1.000000000000000000e+04,6.111931651564655316e-02,7.014925373134328623e-01,2.000000000000000000e+02
2.848035868435802032e-01,1.103696963161999944e+00,1.668100537200059108e+01,5.495151045266085527e-02,8.457711442786070011e-02,2.000000000000000000e+02
2.848035868435802032e-01,1.117018429158999959e+00,1.873817422860383175e+01,7.443218464144117641e-02,4.228855721393035005e-01,2.000000000000000000e+02
2.848035868435802032e-01,1.310960399647999930e+00,1.668100537200059108e+01,4.777328361948184055e-02,3.184079601990049690e-01,2.000000000000000000e+02
2.848035868435802032e-01,1.513298605096000005e+00,1.321941148466028793e+01,3.799017284013070372e-02,8.208955223880597396e-01,2.000000000000000000e+02
2.848035868435802032e-01,1.570796326795000031e+00,1.204503540258782408e+02,1.049237481425969315e-01,1.492537313432835792e-02,2.000000000000000000e+02
2.848035868435802032e-01,1.687631551731000101e+00,3.764935806792467332e+01,9.081129028825649097e-02,4.975124378109452641e-03,2.000000000000000000e+02
2.848035868435802032e-01,1.737337002562999944e+00,5.336699231206306848e+01,1.646464606074686809e-01,9.552238805970149071e-01,2.000000000000000000e+02
2.848035868435802032e-01,1.892154948508000034e+00,3.351602650938841066e+01,5.110015239209372145e-02,1.000000000000000000e+00,2.000000000000000000e+02
2.848035868435802032e-01,1.952756727841000073e+00,1.873817422860383175e+01,2.189936741823338834e-02,9.800995024875621686e-01,2.000000000000000000e+02
2.848035868435802032e-01,2.052728374217000162e+00,1.873817422860383175e+01,6.078735711424809729e-02,7.412935323383084141e-01,2.000000000000000000e+02
2.848035868435802032e-01,2.420014265287000033e+00,1.668100537200059108e+01,8.315193853143945657e-02,1.000000000000000000e+00,2.000000000000000000e+02
2.848035868435802032e-01,2.512798025970000015e+00,2.983647240283340452e+01,6.213144352900201728e-02,5.472636815920398079e-02,2.000000000000000000e+02
2.848035868435802032e-01,2.538681563927999818e+00,2.983647240283340452e+01,2.621476772961411905e-02,9.004975124378109541e-01,2.000000000000000000e+02
2.848035868435802032e-01,2.631502027943000144e+00,1.417474162926805059e-01,1.520215173383220736e-02,9.950248756218905699e-01,2.000000000000000000e+02
2.848035868435802032e-01,2.635677408799999899e+00,3.351602650938841066e+01,3.236746056282597817e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.848035868435802032e-01,2.838983169807999918e+00,1.873817422860383175e+01,2.753976618024332745e-02,6.865671641791044610e-01,2.000000000000000000e+02
2.848035868435802032e-01,2.912014714116000214e+00,5.336699231206306848e+01,2.003437992658196887e-01,5.472636815920397524e-01,2.000000000000000000e+02
2.848035868435802032e-01,3.020432623406000161e+00,2.364489412645407285e+01,1.508414319686216254e-01,3.333333333333333148e-01,2.000000000000000000e+02
3.199267137797383587e-01,0.000000000000000000e+00,4.229242874389498752e+01,2.033320188308801457e-01,2.388059701492537268e-01,2.000000000000000000e+02
3.199267137797383587e-01,9.577788161520000010e-01,2.364489412645407285e+01,8.528957783519092173e-02,4.975124378109452988e-02,2.000000000000000000e+02
3.199267137797383587e-01,1.103696963161999944e+00,1.047615752789665144e+01,3.321566101686734829e-02,5.870646766169154152e-01,2.000000000000000000e+02
3.199267137797383587e-01,1.117018429158999959e+00,1.000000000000000000e+04,3.806602386950908024e-02,1.990049751243781057e-02,2.000000000000000000e+02
3.199267137797383587e-01,1.310960399647999930e+00,4.229242874389498752e+01,5.546930487209062594e-02,6.069651741293532465e-01,2.000000000000000000e+02
3.199267137797383587e-01,1.513298605096000005e+00,3.351602650938841066e+01,1.881315324454876925e-01,4.975124378109452641e-03,2.000000000000000000e+02
3.199267137797383587e-01,1.570796326795000031e+00,3.351602650938841066e+01,3.621464242982005283e-02,9.353233830845770758e-01,2.000000000000000000e+02
3.199267137797383587e-01,1.687631551731000101e+00,3.351602650938841066e+01,4.572988160467859192e-02,5.024875621890547706e-01,2.000000000000000000e+02
3.199267137797383587e-01,1.737337002562999944e+00,2.983647240283340452e+01,1.623074428738615904e-01,1.393034825870646809e-01,2.000000000000000000e+02
3.199267137797383587e-01,1.892154948508000034e+00,3.764935806792467332e+01,2.405161804048079610e-01,2.985074626865671377e-01,2.000000000000000000e+02
3.199267137797383587e-01,1.952756727841000073e+00,9.326033468832198636e+00,1.295135391664977709e-01,9.800995024875621686e-01,2.000000000000000000e+02
3.199267137797383587e-01,2.052728374217000162e+00,1.176811952434997899e+01,9.629026180192526430e-02,1.990049751243781195e-01,2.000000000000000000e+02
3.199267137797383587e-01,2.420014265287000033e+00,4.229242874389498752e+01,5.030825683101152607e-02,9.950248756218905699e-01,2.000000000000000000e+02
3.199267137797383587e-01,2.512798025970000015e+00,2.656087782946686815e+01,5.582696287692962694e-02,1.000000000000000000e+00,2.000000000000000000e+02
3.199267137797383587e-01,2.538681563927999818e+00,1.484968262254465010e+01,2.622760202567933630e-02,1.243781094527363212e-01,2.000000000000000000e+02
3.199267137797383587e-01,2.631502027943000144e+00,2.983647240283340452e+01,1.655525296126666157e-01,3.482587064676617022e-02,2.000000000000000000e+02
3.199267137797383587e-01,2.635677408799999899e+00,1.176811952434997899e+01,7.484529770087447464e-02,2.437810945273631846e-01,2.000000000000000000e+02
3.199267137797383587e-01,2.838983169807999918e+00,3.764935806792467332e+01,1.276513930116928985e-01,1.492537313432835792e-02,2.000000000000000000e+02
3.199267137797383587e-01,2.912014714116000214e+00,3.351602650938841066e+01,4.277032987948675008e-02,4.278606965174129306e-01,2.000000000000000000e+02
3.199267137797383587e-01,3.020432623406000161e+00,5.994842503189408944e+01,1.994497201883366488e-01,7.711442786069652167e-01,2.000000000000000000e+02
3.593813663804627523e-01,0.000000000000000000e+00,2.983647240283340452e+01,4.198264695015502812e-01,5.920398009950248452e-01,2.000000000000000000e+02
3.593813663804627523e-01,9.577788161520000010e-01,2.104904144512019570e+01,7.807697259211232588e-02,9.601990049751243372e-01,2.000000000000000000e+02
3.593813663804627523e-01,1.103696963161999944e+00,2.364489412645407285e+01,3.319043352488786347e-01,7.263681592039801238e-01,2.000000000000000000e+02
3.593813663804627523e-01,1.117018429158999959e+00,3.764935806792467332e+01,1.040938638899366053e-01,3.930348258706467535e-01,2.000000000000000000e+02
3.593813663804627523e-01,1.310960399647999930e+00,4.229242874389498752e+01,1.731998358289440001e-02,2.587064676616915304e-01,2.000000000000000000e+02
3.593813663804627523e-01,1.513298605096000005e+00,2.983647240283340452e+01,3.787838831831755876e-02,8.955223880597014408e-02,2.000000000000000000e+02
3.593813663804627523e-01,1.570796326795000031e+00,3.351602650938841066e+01,1.881472442437231440e-01,5.970149253731343170e-02,2.000000000000000000e+02
3.593813663804627523e-01,1.687631551731000101e+00,3.764935806792467332e+01,4.917766375807391954e-02,4.975124378109452988e-02,2.000000000000000000e+02
3.593813663804627523e-01,1.737337002562999944e+00,2.364489412645407285e+01,4.604242387557475058e-02,1.000000000000000000e+00,2.000000000000000000e+02
3.593813663804627523e-01,1.892154948508000034e+00,1.788649529057435017e-01,3.236581843542431919e-02,2.487562189054726494e-02,2.000000000000000000e+02
3.593813663804627523e-01,1.952756727841000073e+00,1.788649529057435017e-01,2.105940103776339847e-02,8.955223880597015240e-01,2.000000000000000000e+02
3.593813663804627523e-01,2.052728374217000162e+00,4.132012400115336881e+00,7.139550172150756213e-02,4.875621890547263693e-01,2.000000000000000000e+02
3.593813663804627523e-01,2.420014265287000033e+00,8.302175681319743816e+00,2.619205891424017385e-02,5.422885572139303223e-01,2.000000000000000000e+02
3.593813663804627523e-01,2.512798025970000015e+00,3.351602650938841066e+01,4.477237424442206959e-02,9.950248756218905977e-02,2.000000000000000000e+02
3.593813663804627523e-01,2.538681563927999818e+00,8.302175681319743816e+00,8.718114210535375663e-02,9.950248756218905283e-03,2.000000000000000000e+02
3.593813663804627523e-01,2.631502027943000144e+00,2.656087782946686815e+01,2.652067948436469258e-02,7.363184079601989840e-01,2.000000000000000000e+02
3.593813663804627523e-01,2.635677408799999899e+00,4.750810162102798273e+01,3.824751587032650113e-02,1.000000000000000000e+00,2.000000000000000000e+02
3.593813663804627523e-01,2.838983169807999918e+00,1.047615752789665144e+01,6.426785733272180612e-02,1.044776119402985037e-01,2.000000000000000000e+02
3.593813663804627523e-01,2.912014714116000214e+00,2.656087782946686815e+01,7.579351636046358087e-02,3.930348258706467535e-01,2.000000000000000000e+02
3.593813663804627523e-01,3.020432623406000161e+00,3.764935806792467332e+01,1.756289939789753285e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.037017258596554692e-01,0.000000000000000000e+00,3.351602650938841066e+01,2.508114830511318227e-01,3.482587064676617022e-02,2.000000000000000000e+02
4.037017258596554692e-01,9.577788161520000010e-01,4.229242874389498752e+01,5.802334851534002302e-02,9.850746268656715987e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.103696963161999944e+00,2.009233002565046777e-01,5.560477347384736035e-02,2.985074626865671585e-02,2.000000000000000000e+02
4.037017258596554692e-01,1.117018429158999959e+00,2.009233002565046777e-01,3.261512761124557569e-02,1.641791044776119424e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.310960399647999930e+00,3.764935806792467332e+01,1.954574387580016170e-01,1.990049751243781057e-02,2.000000000000000000e+02
4.037017258596554692e-01,1.513298605096000005e+00,1.668100537200059108e+01,1.561157557867521861e-01,3.233830845771144546e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.570796326795000031e+00,2.009233002565046777e-01,5.676418600291052718e-02,9.950248756218905699e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.687631551731000101e+00,2.656087782946686815e+01,1.693251156240341559e-01,8.756218905472636926e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.737337002562999944e+00,2.009233002565046777e-01,3.417125809623876298e-02,6.019900497512438164e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.892154948508000034e+00,1.873817422860383175e+01,6.275542349838759970e-02,2.437810945273631846e-01,2.000000000000000000e+02
4.037017258596554692e-01,1.952756727841000073e+00,7.564633275546290747e+01,6.121395501220832508e-02,1.343283582089552231e-01,2.000000000000000000e+02
4.037017258596554692e-01,2.052728374217000162e+00,3.764935806792467332e+01,7.827271196816325272e-02,5.572139303482587236e-01,2.000000000000000000e+02
4.037017258596554692e-01,2.420014265287000033e+00,2.656087782946686815e+01,1.788180467851936684e-01,1.940298507462686617e-01,2.000000000000000000e+02
4.037017258596554692e-01,2.512798025970000015e+00,2.009233002565046777e-01,5.528027278260386895e-02,9.950248756218905283e-03,2.000000000000000000e+02
4.037017258596554692e-01,2.538681563927999818e+00,3.764935806792467332e+01,4.930191150500079500e-02,9.054726368159203842e-01,2.000000000000000000e+02
4.037017258596554692e-01,2.631502027943000144e+00,1.000000000000000000e+04,4.589385413764250632e-02,5.621890547263681537e-01,2.000000000000000000e+02
