T_months,phi_rad,phi_over_pi,mu95_learned,mu95_ti,mu95_ratio
2.782559402207125913e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.713780785086512520e-02,4.780047823401840229e-02,9.861367415633580658e-01
3.125715849688235267e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.799669667941371121e-02,4.780047823401840229e-02,1.004104947327821185e+00
3.511191734215127326e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.738614500586828954e-02,4.780047823401840229e-02,9.913320275558406003e-01
3.944206059437656222e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.727714651700160031e-02,4.780047823401840229e-02,9.890517472554414269e-01
4.430621457583877600e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.741743787595680687e-02,4.780047823401840229e-02,9.919866835602285660e-01
4.977023564332113892e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.729706829409330987e-02,4.780047823401840229e-02,9.894685166650314390e-01
5.590810182512223037e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.755881859214763224e-02,4.780047823401840229e-02,9.949444095373340957e-01
6.280291441834246143e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.815395979603820376e-02,4.780047823401840229e-02,1.007394937772154719e+00
7.054802310718645458e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.767925254108137251e-02,4.780047823401840229e-02,9.974639230104865861e-01
7.924828983539169712e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.769452465712298306e-02,4.780047823401840229e-02,9.977834201495495714e-01
8.902150854450392217e+03,2.635677408799999899e+00,8.389621760123162630e-01,4.771970374877333027e-02,4.780047823401840229e-02,9.983101741189780443e-01
1.000000000000000000e+04,2.635677408799999899e+00,8.389621760123162630e-01,4.736044206329211720e-02,4.780047823401840229e-02,9.907943144716673256e-01
1.000000000000000056e-01,2.838983169807999918e+00,9.036764096592817541e-01,3.953498043315385041e-02,4.780047823401840229e-02,8.270833659780791880e-01
1.123324032978027381e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.095585763933574236e-02,4.780047823401840229e-02,8.568085331453543230e-01
1.261856883066020396e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.103256011303633988e-02,4.780047823401840229e-02,8.584131713526350627e-01
1.417474162926805059e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.131641987833935964e-02,4.780047823401840229e-02,8.643516007531384382e-01
1.592282793341092129e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.380528104568104375e-02,4.780047823401840229e-02,9.164193050793772999e-01
1.788649529057435017e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.048215302861565140e-02,4.780047823401840229e-02,8.468984939946796464e-01
2.009233002565046777e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.158344055707580145e-02,4.780047823401840229e-02,8.699377515324084875e-01
2.257019719633920340e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.263941223518587231e-02,4.780047823401840229e-02,8.920289882129353032e-01
2.535364493970111432e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.045269222360963618e-02,4.780047823401840229e-02,8.462821653282219803e-01
2.848035868435802032e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.108623438430063224e-02,4.780047823401840229e-02,8.595360528225968189e-01
3.199267137797383587e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.181236861759639323e-02,4.780047823401840229e-02,8.747269935855909173e-01
3.593813663804627523e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.039646120916119687e-02,4.780047823401840229e-02,8.451057960422673210e-01
4.037017258596554692e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.009768738513054542e-02,4.780047823401840229e-02,8.388553601665438286e-01
4.534878508128581953e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.078659958422909543e-02,4.780047823401840229e-02,8.532676050760156228e-01
5.094138014816379512e-01,2.838983169807999918e+00,9.036764096592817541e-01,3.986119846823540924e-02,4.780047823401840229e-02,8.339079427842877035e-01
5.722367659350217073e-01,2.838983169807999918e+00,9.036764096592817541e-01,3.979130175649125967e-02,4.780047823401840229e-02,8.324456831097725162e-01
6.428073117284320848e-01,2.838983169807999918e+00,9.036764096592817541e-01,3.991194326023407568e-02,4.780047823401840229e-02,8.349695386903001060e-01
7.220809018385463407e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.080432500408344432e-02,4.780047823401840229e-02,8.536384260491358678e-01
8.111308307896870629e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.072546494176827736e-02,4.780047823401840229e-02,8.519886504563249918e-01
9.111627561154891364e-01,2.838983169807999918e+00,9.036764096592817541e-01,4.254875464404699742e-02,4.780047823401840229e-02,8.901324048629729591e-01
1.023531021899026339e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.020841342189476753e-02,4.780047823401840229e-02,8.411717812747623313e-01
1.149756995397735571e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.001520364351830034e-02,4.780047823401840229e-02,8.371297761418730055e-01
1.291549665014884107e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.077191974719841100e-02,4.780047823401840229e-02,8.529604985872726308e-01
1.450828778495939497e+00,2.838983169807999918e+00,9.036764096592817541e-01,3.967534200626929991e-02,4.780047823401840229e-02,8.300197711836563297e-01
1.629750834620644406e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.221720758272524965e-02,4.780047823401840229e-02,8.831963432675516978e-01
1.830738280295367781e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.280010855973247902e-02,4.780047823401840229e-02,8.953908023721970366e-01
2.056512308348651619e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.065794273793019165e-02,4.780047823401840229e-02,8.505760661824289803e-01
2.310129700083159321e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.083483364985872333e-02,4.780047823401840229e-02,8.542766758512804204e-01
2.595024211399735936e+00,2.838983169807999918e+00,9.036764096592817541e-01,3.842633204783072604e-02,4.780047823401840229e-02,8.038901171596160022e-01
2.915053062825175623e+00,2.838983169807999918e+00,9.036764096592817541e-01,3.974255961055245950e-02,4.780047823401840229e-02,8.314259831456806138e-01
3.274549162877728570e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.145007569618506388e-02,4.780047823401840229e-02,8.671477195951166062e-01
3.678379771828632183e+00,2.838983169807999918e+00,9.036764096592817541e-01,3.964280183630503052e-02,4.780047823401840229e-02,8.293390213006748279e-01
4.132012400115336881e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.115710845966213255e-02,4.780047823401840229e-02,8.610187592301461468e-01
4.641588833612779297e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.024873998239151401e-02,4.780047823401840229e-02,8.420154247274349579e-01
5.214008287999684299e+00,2.838983169807999918e+00,9.036764096592817541e-01,3.947492864438352511e-02,4.780047823401840229e-02,8.258270649746388692e-01
5.857020818056667189e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.048417644670044419e-02,4.780047823401840229e-02,8.469408244934434338e-01
6.579332246575678944e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.074592060845206448e-02,4.780047823401840229e-02,8.524165889924970596e-01
7.390722033525778834e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.107001831206297943e-02,4.780047823401840229e-02,8.591968078435348044e-01
8.302175681319743816e+00,2.838983169807999918e+00,9.036764096592817541e-01,3.953204683157578170e-02,4.780047823401840229e-02,8.270219941741464575e-01
9.326033468832198636e+00,2.838983169807999918e+00,9.036764096592817541e-01,4.009566676111828154e-02,4.780047823401840229e-02,8.388130881205954070e-01
1.047615752789665144e+01,2.838983169807999918e+00,9.036764096592817541e-01,4.083279681947456913e-02,4.780047823401840229e-02,8.542340647632870043e-01
1.176811952434997899e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.982068558407216713e-02,4.780047823401840229e-02,8.330604013859590484e-01
1.321941148466028793e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.991796467462510600e-02,4.780047823401840229e-02,8.350955084423504760e-01
1.484968262254465010e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.931661184806421044e-02,4.780047823401840229e-02,8.225150312425862920e-01
1.668100537200059108e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.908633517543436825e-02,4.780047823401840229e-02,8.176975758292226448e-01
1.873817422860383175e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.969915913477273933e-02,4.780047823401840229e-02,8.305180324852867724e-01
2.104904144512019570e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.883219979731456634e-02,4.780047823401840229e-02,8.123809893114973812e-01
2.364489412645407285e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.701699408135546848e-02,4.780047823401840229e-02,7.744063542655396093e-01
2.656087782946686815e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.922286970376515775e-02,4.780047823401840229e-02,8.205539181373968649e-01
2.983647240283340452e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.730869659959461238e-02,4.780047823401840229e-02,7.805088563537204704e-01
3.351602650938841066e+01,2.838983169807999918e+00,9.036764096592817541e-01,4.008461723066417126e-02,4.780047823401840229e-02,8.385819287083399187e-01
3.764935806792467332e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.962864990230201279e-02,4.780047823401840229e-02,8.290429586978336207e-01
4.229242874389498752e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.985867818507456833e-02,4.780047823401840229e-02,8.338552177226575823e-01
4.750810162102798273e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.829575611380904576e-02,4.780047823401840229e-02,8.011584303889854874e-01
5.336699231206306848e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.534653613210502615e-02,4.780047823401840229e-02,7.394598848793479950e-01
5.994842503189408944e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.900383168840079046e-02,4.780047823401840229e-02,8.159715787245563900e-01
6.734150657750821267e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.858738661625544381e-02,4.780047823401840229e-02,8.072594258856968796e-01
7.564633275546290747e+01,2.838983169807999918e+00,9.036764096592817541e-01,4.044410849957059961e-02,4.780047823401840229e-02,8.461025913081250405e-01
8.497534359086438371e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.931437097321881236e-02,4.780047823401840229e-02,8.224681514847221875e-01
9.545484566618337396e+01,2.838983169807999918e+00,9.036764096592817541e-01,3.949451500124866177e-02,4.780047823401840229e-02,8.262368172948822975e-01
1.072267222010323167e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.793689257529447856e-02,4.780047823401840229e-02,7.936509000927890467e-01
1.204503540258782408e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.632437854739335031e-02,4.780047823401840229e-02,7.599166345064347627e-01
1.353047774579806060e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.814257395352895624e-02,4.780047823401840229e-02,7.979538147462266195e-01
1.519911082952933157e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.171998509811627814e-02,4.780047823401840229e-02,6.635913754423895528e-01
1.707352647470690385e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.235981247235089620e-02,4.780047823401840229e-02,6.769767514443240097e-01
1.917910261672488730e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.290926673596668295e-02,4.780047823401840229e-02,6.884714955120675439e-01
2.154434690031884543e+02,2.838983169807999918e+00,9.036764096592817541e-01,2.992503487889353747e-02,4.780047823401840229e-02,6.260404913186964349e-01
2.420128264794381039e+02,2.838983169807999918e+00,9.036764096592817541e-01,2.876212548640164762e-02,4.780047823401840229e-02,6.017120863433613742e-01
2.718588242732940330e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.363798522809895164e-02,4.780047823401840229e-02,7.037164997265580313e-01
3.053855508833415797e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.208392408393142409e-02,4.780047823401840229e-02,6.712050855821375395e-01
3.430469286314919373e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.243399769829046625e-02,4.780047823401840229e-02,6.785287280914273911e-01
3.853528593710527161e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.346084238947286821e-02,4.780047823401840229e-02,7.000106196774329437e-01
4.328761281083056929e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.040036074859117296e-02,4.780047823401840229e-02,6.359844476818643511e-01
4.862601580065353346e+02,2.838983169807999918e+00,9.036764096592817541e-01,2.721806160328851462e-02,4.780047823401840229e-02,5.694098178272639643e-01
5.462277217684342077e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.036191301119007049e-02,4.780047823401840229e-02,6.351801097584470757e-01
6.135907273413170060e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.136251171394213028e-02,4.780047823401840229e-02,6.561129275820135609e-01
6.892612104349694846e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.298767555363443099e-02,4.780047823401840229e-02,6.901118309347359370e-01
7.742636826811269657e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.377950322595538873e-02,4.780047823401840229e-02,7.066770976763023793e-01
8.697490026177833897e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.560242206814533128e-02,4.780047823401840229e-02,7.448130935813102038e-01
9.770099572992246522e+02,2.838983169807999918e+00,9.036764096592817541e-01,3.775644767127462470e-02,4.780047823401840229e-02,7.898759398688255384e-01
1.097498765493056680e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.092497007457536473e-02,4.780047823401840229e-02,8.561623562470990212e-01
1.232846739442065882e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.101763386536734501e-02,4.780047823401840229e-02,8.581009098811928082e-01
1.384886371393871741e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.346196678924887924e-02,4.780047823401840229e-02,9.092370703169677659e-01
1.555676143930472335e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.139533727666174640e-02,4.780047823401840229e-02,8.660025758320075706e-01
1.747528400007682876e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.389956878119286032e-02,4.780047823401840229e-02,9.183918321124795447e-01
1.963040650040272340e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.521549534256947417e-02,4.780047823401840229e-02,9.459214010622751800e-01
2.205130739903045651e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.533253113811182983e-02,4.780047823401840229e-02,9.483698241715456945e-01
2.477076355991709079e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.681268920566744596e-02,4.780047823401840229e-02,9.793351643154070141e-01
2.782559402207125913e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.668234925183644551e-02,4.780047823401840229e-02,9.766084143194573297e-01
3.125715849688235267e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.697665397715804214e-02,4.780047823401840229e-02,9.827653553416947352e-01
3.511191734215127326e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.688400854247046223e-02,4.780047823401840229e-02,9.808271857226794621e-01
3.944206059437656222e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.670122693021559052e-02,4.780047823401840229e-02,9.770033408782822226e-01
4.430621457583877600e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.751670928346600487e-02,4.780047823401840229e-02,9.940634704706688973e-01
4.977023564332113892e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.760813234035802394e-02,4.780047823401840229e-02,9.959760675883051473e-01
5.590810182512223037e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.813724220286777489e-02,4.780047823401840229e-02,1.007045200828340370e+00
6.280291441834246143e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.797795369682069516e-02,4.780047823401840229e-02,1.003712838644279293e+00
7.054802310718645458e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.818605707170123958e-02,4.780047823401840229e-02,1.008066422176680854e+00
7.924828983539169712e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.724529484265514029e-02,4.780047823401840229e-02,9.883854009023669285e-01
8.902150854450392217e+03,2.838983169807999918e+00,9.036764096592817541e-01,4.734344556334340454e-02,4.780047823401840229e-02,9.904387427163910962e-01
1.000000000000000000e+04,2.838983169807999918e+00,9.036764096592817541e-01,4.737222380018767109e-02,4.780047823401840229e-02,9.910407918570581787e-01
1.000000000000000056e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.055685667188400206e-02,4.780047823401840229e-02,8.484613160840868140e-01
1.123324032978027381e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.162224055051866323e-02,4.780047823401840229e-02,8.707494587553552545e-01
1.261856883066020396e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.125911727347929270e-02,4.780047823401840229e-02,8.631528134820252163e-01
1.417474162926805059e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.614986374743353797e-02,4.780047823401840229e-02,9.654686616626743101e-01
1.592282793341092129e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.228323759945530613e-02,4.780047823401840229e-02,8.845777105502552473e-01
1.788649529057435017e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.255523080299059013e-02,4.780047823401840229e-02,8.902678880042061982e-01
2.009233002565046777e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.109663604295131500e-02,4.780047823401840229e-02,8.597536585670364495e-01
2.257019719633920340e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.165275982395270221e-02,4.780047823401840229e-02,8.713879308912327870e-01
2.535364493970111432e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.139344889413461986e-02,4.780047823401840229e-02,8.659630703166467658e-01
2.848035868435802032e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.455772319672707954e-02,4.780047823401840229e-02,9.321606151843155885e-01
3.199267137797383587e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.145464571787021296e-02,4.780047823401840229e-02,8.672433257868115142e-01
3.593813663804627523e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.024974600744473524e-02,4.780047823401840229e-02,8.420364710660991348e-01
4.037017258596554692e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.174232989853553927e-02,4.780047823401840229e-02,8.732617630764323291e-01
4.534878508128581953e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.010713353303167750e-02,4.780047823401840229e-02,8.390529763463420165e-01
5.094138014816379512e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.054021812933044505e-02,4.780047823401840229e-02,8.481132329023224337e-01
5.722367659350217073e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.025570462783863157e-02,4.780047823401840229e-02,8.421611271493442130e-01
6.428073117284320848e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.119756040078387943e-02,4.780047823401840229e-02,8.618650256822034672e-01
7.220809018385463407e-01,2.912014714116000214e+00,9.269230722157878466e-01,3.988235436827156088e-02,4.780047823401840229e-02,8.343505304072101891e-01
8.111308307896870629e-01,2.912014714116000214e+00,9.269230722157878466e-01,4.048666494372379909e-02,4.780047823401840229e-02,8.469928845797708439e-01
9.111627561154891364e-01,2.912014714116000214e+00,9.269230722157878466e-01,3.946022585288980200e-02,4.780047823401840229e-02,8.255194782718083824e-01
1.023531021899026339e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.001827577567379501e-02,4.780047823401840229e-02,8.371940460460454148e-01
1.149756995397735571e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.014587489069040838e-02,4.780047823401840229e-02,8.398634568915169796e-01
1.291549665014884107e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.898439322667220097e-02,4.780047823401840229e-02,8.155649204138711861e-01
1.450828778495939497e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.017993626048348837e-02,4.780047823401840229e-02,8.405760307203042903e-01
1.629750834620644406e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.050112055357991958e-02,4.780047823401840229e-02,8.472953001703712461e-01
1.830738280295367781e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.947673766434688092e-02,4.780047823401840229e-02,8.258649102019292032e-01
2.056512308348651619e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.072812492837282750e-02,4.780047823401840229e-02,8.520442981549009032e-01
2.310129700083159321e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.048957318518672799e-02,4.780047823401840229e-02,8.470537258426698024e-01
2.595024211399735936e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.934887610717963807e-02,4.780047823401840229e-02,8.231900089898269712e-01
2.915053062825175623e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.170536460031686737e-02,4.780047823401840229e-02,8.724884382147499728e-01
3.274549162877728570e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.988907478352065467e-02,4.780047823401840229e-02,8.344911234618694884e-01
3.678379771828632183e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.917808836137672696e-02,4.780047823401840229e-02,8.196170793432494550e-01
4.132012400115336881e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.963786567336944483e-02,4.780047823401840229e-02,8.292357553268194792e-01
4.641588833612779297e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.998044660569514269e-02,4.780047823401840229e-02,8.364026487342141047e-01
5.214008287999684299e+00,2.912014714116000214e+00,9.269230722157878466e-01,4.046985778200050399e-02,4.780047823401840229e-02,8.466412738356061674e-01
5.857020818056667189e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.954821109569484072e-02,4.780047823401840229e-02,8.273601553121987529e-01
6.579332246575678944e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.995362139143560087e-02,4.780047823401840229e-02,8.358414573978385498e-01
7.390722033525778834e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.986002911403650761e-02,4.780047823401840229e-02,8.338834795520753129e-01
8.302175681319743816e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.897195516463285853e-02,4.780047823401840229e-02,8.153047125143090268e-01
9.326033468832198636e+00,2.912014714116000214e+00,9.269230722157878466e-01,3.947041644889991152e-02,4.780047823401840229e-02,8.257326685240108377e-01
1.047615752789665144e+01,2.912014714116000214e+00,9.269230722157878466e-01,4.141245082603052519e-02,4.780047823401840229e-02,8.663605962954220585e-01
1.176811952434997899e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.940446512450230393e-02,4.780047823401840229e-02,8.243529475079421909e-01
1.321941148466028793e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.945415988184620970e-02,4.780047823401840229e-02,8.253925763815407324e-01
1.484968262254465010e+01,2.912014714116000214e+00,9.269230722157878466e-01,4.137942588539268718e-02,4.780047823401840229e-02,8.656697048680150886e-01
1.668100537200059108e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.908315297027153967e-02,4.780047823401840229e-02,8.176310031655088517e-01
1.873817422860383175e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.938701141902477970e-02,4.780047823401840229e-02,8.239878108791395261e-01
2.104904144512019570e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.949294994193392611e-02,4.780047823401840229e-02,8.262040757957894721e-01
2.364489412645407285e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.944601288778672166e-02,4.780047823401840229e-02,8.252221388804846791e-01
2.656087782946686815e+01,2.912014714116000214e+00,9.269230722157878466e-01,4.003711973414078584e-02,4.780047823401840229e-02,8.375882671744353525e-01
2.983647240283340452e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.731897576569417202e-02,4.780047823401840229e-02,7.807238995181263741e-01
3.351602650938841066e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.763870935126884670e-02,4.780047823401840229e-02,7.874128197420904307e-01
3.764935806792467332e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.910195568945975392e-02,4.780047823401840229e-02,8.180243615561124670e-01
4.229242874389498752e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.903664758197592649e-02,4.780047823401840229e-02,8.166580968262054929e-01
4.750810162102798273e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.737437585136341167e-02,4.780047823401840229e-02,7.818828855307352610e-01
5.336699231206306848e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.454224547995475569e-02,4.780047823401840229e-02,7.226338889507575303e-01
5.994842503189408944e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.540203559988958082e-02,4.780047823401840229e-02,7.406209499949069075e-01
6.734150657750821267e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.862647719749906505e-02,4.780047823401840229e-02,8.080772122905157673e-01
7.564633275546290747e+01,2.912014714116000214e+00,9.269230722157878466e-01,3.912055468489774451e-02,4.780047823401840229e-02,8.184134579862137882e-01
8.497534359086438371e+01,2.912014714116000214e+00,9.269230722157878466e-01,4.116043785904115182e-02,4.780047823401840229e-02,8.610884112399590506e-01
9.545484566618337396e+01,2.912014714116000214e+00,9.269230722157878466e-01,4.009816485869276137e-02,4.780047823401840229e-02,8.388653490532632651e-01
1.072267222010323167e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.765086887117362335e-02,4.780047823401840229e-02,7.876672004586440234e-01
1.204503540258782408e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.851980974492302812e-02,4.780047823401840229e-02,8.058456979518134888e-01
1.353047774579806060e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.365789029120398734e-02,4.780047823401840229e-02,7.041329194746530629e-01
1.519911082952933157e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.682293773037829954e-02,4.780047823401840229e-02,7.703466385859784049e-01
1.707352647470690385e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.491346257238638062e-02,4.780047823401840229e-02,7.303998592118550182e-01
1.917910261672488730e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.218905415178548862e-02,4.780047823401840229e-02,6.734044373823303564e-01
2.154434690031884543e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.021181964397834721e-02,4.780047823401840229e-02,6.320401125710359835e-01
2.420128264794381039e+02,2.912014714116000214e+00,9.269230722157878466e-01,2.991414839400106940e-02,4.780047823401840229e-02,6.258127428673280201e-01
2.718588242732940330e+02,2.912014714116000214e+00,9.269230722157878466e-01,2.937588785586267223e-02,4.780047823401840229e-02,6.145521748139454177e-01
3.053855508833415797e+02,2.912014714116000214e+00,9.269230722157878466e-01,2.802497542090753510e-02,4.780047823401840229e-02,5.862906911454885961e-01
3.430469286314919373e+02,2.912014714116000214e+00,9.269230722157878466e-01,2.866785271499553214e-02,4.780047823401840229e-02,5.997398723637317186e-01
3.853528593710527161e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.013319724295748792e-02,4.780047823401840229e-02,6.303953089220861727e-01
4.328761281083056929e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.244375005629362985e-02,4.780047823401840229e-02,6.787327502762142695e-01
4.862601580065353346e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.425522331587159408e-02,4.780047823401840229e-02,7.166293012418651909e-01
5.462277217684342077e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.187694462104410931e-02,4.780047823401840229e-02,6.668750146177007121e-01
6.135907273413170060e+02,2.912014714116000214e+00,9.269230722157878466e-01,2.695499691938977455e-02,4.780047823401840229e-02,5.639064276182613744e-01
6.892612104349694846e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.136094231682683836e-02,4.780047823401840229e-02,6.560800953348630005e-01
7.742636826811269657e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.137602062822625326e-02,4.780047823401840229e-02,6.563955380240678039e-01
8.697490026177833897e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.144799872903681487e-02,4.780047823401840229e-02,6.579013409672554991e-01
9.770099572992246522e+02,2.912014714116000214e+00,9.269230722157878466e-01,3.226133226035841212e-02,4.780047823401840229e-02,6.749165165757448070e-01
1.097498765493056680e+03,2.912014714116000214e+00,9.269230722157878466e-01,3.542173898281811978e-02,4.780047823401840229e-02,7.410331505346604564e-01
